data_venda,cliente,produto,quantidade,forma_pagamento,preco_unitario,valor_total,categoria
2024-05-11 11:00:00,Cliente 77,Banana Split,2,Cartão Débito,18.0,36.0,Sobremesa
2024-05-08 21:00:00,Cliente 156,Sorvete Casquinha,1,Dinheiro,5.0,5.0,Sorvete
2024-05-27 02:00:00,Cliente 137,Milkshake,1,Pix,12.0,12.0,Bebida
2024-03-06 02:00:00,Cliente 20,Açaí 300ml,2,Dinheiro,10.0,20.0,Açaí
2024-04-30 16:00:00,Cliente 184,Açaí 500ml,2,Cartão Débito,15.0,30.0,Açaí
2024-05-23 21:00:00,Cliente 39,Sorvete Casquinha,1,Cartão Débito,5.0,5.0,Sorvete
2024-04-26 11:00:00,Cliente 179,Açaí 300ml,2,Pix,10.0,20.0,Açaí
2024-05-26 07:00:00,Cliente 12,Banana Split,2,Cartão Débito,18.0,36.0,Sobremesa
2024-02-11 04:00:00,Cliente 183,Açaí 500ml,3,Cartão Crédito,15.0,45.0,Açaí
2024-01-01 20:00:00,Cliente 11,Açaí 700ml,2,Cartão Crédito,20.0,40.0,Açaí
2024-04-07 22:00:00,Cliente 154,Açaí 300ml,2,Pix,10.0,20.0,Açaí
2024-02-06 04:00:00,Cliente 42,Milkshake,1,Dinheiro,12.0,12.0,Bebida
2024-01-04 11:00:00,Cliente 155,Açaí Bowl,1,Dinheiro,22.0,22.0,Açaí
2024-03-11 02:00:00,Cliente 11,Sorvete Casquinha,3,Dinheiro,5.0,15.0,Sorvete
2024-03-23 08:00:00,Cliente 38,Açaí 500ml,1,Cartão Crédito,15.0,15.0,Açaí
2024-05-26 20:00:00,Cliente 98,Açaí 300ml,2,Cartão Débito,10.0,20.0,Açaí
2024-02-28 18:00:00,Cliente 171,Açaí 700ml,2,Cartão Crédito,20.0,40.0,Açaí
2024-03-04 18:00:00,Cliente 19,Açaí Bowl,2,Cartão Débito,22.0,44.0,Açaí
2024-05-18 16:00:00,Cliente 192,Sorvete Casquinha,1,Cartão Crédito,5.0,5.0,Sorvete
2024-01-24 17:00:00,Cliente 134,Sorvete Casquinha,2,Dinheiro,5.0,10.0,Sorvete
2024-02-08 21:00:00,Cliente 174,Açaí 300ml,2,Dinheiro,10.0,20.0,Açaí
2024-05-29 22:00:00,Cliente 116,Açaí 700ml,3,Dinheiro,20.0,60.0,Açaí
2024-05-14 17:00:00,Cliente 113,Banana Split,3,Pix,18.0,54.0,Sobremesa
2024-03-23 12:00:00,Cliente 170,Açaí Bowl,3,Pix,22.0,66.0,Açaí
2024-05-14 18:00:00,Cliente 65,Banana Split,1,Cartão Débito,18.0,18.0,Sobremesa
2024-03-18 07:00:00,Cliente 99,Açaí 500ml,2,Pix,15.0,30.0,Açaí
2024-05-07 08:00:00,Cliente 72,Açaí 300ml,2,Cartão Crédito,10.0,20.0,Açaí
2024-02-03 00:00:00,Cliente 187,Açaí Bowl,2,Cartão Crédito,22.0,44.0,Açaí
2024-02-02 23:00:00,Cliente 52,Açaí 500ml,3,Cartão Débito,15.0,45.0,Açaí
2024-05-29 19:00:00,Cliente 118,Banana Split,2,Cartão Débito,18.0,36.0,Sobremesa
2024-03-16 09:00:00,Cliente 175,Açaí Bowl,2,Dinheiro,22.0,44.0,Açaí
2024-02-23 22:00:00,Cliente 120,Sorvete Casquinha,2,Pix,5.0,10.0,Sorvete
2024-04-15 19:00:00,Cliente 7,Açaí 500ml,2,Dinheiro,15.0,30.0,Açaí
2024-04-03 23:00:00,Cliente 11,Açaí 700ml,2,Pix,20.0,40.0,Açaí
2024-05-30 10:00:00,Cliente 103,Milkshake,1,Pix,12.0,12.0,Bebida
2024-03-07 23:00:00,Cliente 61,Banana Split,2,Cartão Débito,18.0,36.0,Sobremesa
2024-02-15 03:00:00,Cliente 68,Banana Split,1,Dinheiro,18.0,18.0,Sobremesa
2024-04-13 05:00:00,Cliente 153,Açaí 700ml,2,Dinheiro,20.0,40.0,Açaí
2024-02-11 00:00:00,Cliente 140,Açaí Bowl,1,Pix,22.0,22.0,Açaí
2024-03-11 00:00:00,Cliente 154,Açaí Bowl,2,Pix,22.0,44.0,Açaí
2024-05-20 20:00:00,Cliente 102,Açaí Bowl,2,Cartão Débito,22.0,44.0,Açaí
2024-01-22 15:00:00,Cliente 110,Açaí 500ml,2,Cartão Crédito,15.0,30.0,Açaí
2024-01-25 14:00:00,Cliente 140,Açaí 300ml,2,Dinheiro,10.0,20.0,Açaí
2024-02-13 18:00:00,Cliente 171,Sorvete Casquinha,3,Dinheiro,5.0,15.0,Sorvete
2024-03-12 05:00:00,Cliente 51,Milkshake,2,Cartão Débito,12.0,24.0,Bebida
2024-05-31 09:00:00,Cliente 117,Açaí 300ml,1,Cartão Débito,10.0,10.0,Açaí
2024-03-25 19:00:00,Cliente 165,Açaí 300ml,3,Dinheiro,10.0,30.0,Açaí
2024-04-03 14:00:00,Cliente 46,Açaí 700ml,3,Dinheiro,20.0,60.0,Açaí
2024-04-11 10:00:00,Cliente 53,Açaí 500ml,2,Pix,15.0,30.0,Açaí
2024-01-15 12:00:00,Cliente 88,Banana Split,1,Cartão Crédito,18.0,18.0,Sobremesa
2024-02-09 23:00:00,Cliente 121,Banana Split,1,Dinheiro,18.0,18.0,Sobremesa
2024-03-22 19:00:00,Cliente 13,Açaí 700ml,3,Cartão Débito,20.0,60.0,Açaí
2024-01-29 20:00:00,Cliente 89,Açaí 500ml,1,Pix,15.0,15.0,Açaí
2024-03-05 23:00:00,Cliente 125,Açaí 700ml,2,Pix,20.0,40.0,Açaí
2024-01-16 17:00:00,Cliente 118,Banana Split,2,Cartão Débito,18.0,36.0,Sobremesa
2024-05-02 18:00:00,Cliente 54,Açaí 300ml,2,Cartão Débito,10.0,20.0,Açaí
2024-05-03 11:00:00,Cliente 185,Sorvete Casquinha,2,Pix,5.0,10.0,Sorvete
2024-05-31 05:00:00,Cliente 116,Açaí Bowl,2,Cartão Débito,22.0,44.0,Açaí
2024-01-22 22:00:00,Cliente 118,Açaí 500ml,3,Pix,15.0,45.0,Açaí
2024-05-14 08:00:00,Cliente 4,Milkshake,2,Cartão Débito,12.0,24.0,Bebida
2024-04-25 21:00:00,Cliente 75,Milkshake,2,Pix,12.0,24.0,Bebida
2024-04-03 21:00:00,Cliente 49,Açaí 300ml,3,Dinheiro,10.0,30.0,Açaí
2024-04-14 06:00:00,Cliente 7,Açaí 700ml,3,Dinheiro,20.0,60.0,Açaí
2024-05-19 08:00:00,Cliente 110,Açaí 700ml,3,Cartão Débito,20.0,60.0,Açaí
2024-02-22 11:00:00,Cliente 122,Banana Split,1,Cartão Crédito,18.0,18.0,Sobremesa
2024-03-19 03:00:00,Cliente 11,Açaí 300ml,1,Dinheiro,10.0,10.0,Açaí
2024-03-14 11:00:00,Cliente 92,Banana Split,2,Pix,18.0,36.0,Sobremesa
2024-01-22 16:00:00,Cliente 182,Banana Split,2,Cartão Crédito,18.0,36.0,Sobremesa
2024-03-11 21:00:00,Cliente 173,Milkshake,2,Pix,12.0,24.0,Bebida
2024-02-12 08:00:00,Cliente 23,Banana Split,1,Pix,18.0,18.0,Sobremesa
2024-05-05 03:00:00,Cliente 28,Açaí Bowl,2,Dinheiro,22.0,44.0,Açaí
2024-04-25 13:00:00,Cliente 111,Banana Split,2,Cartão Débito,18.0,36.0,Sobremesa
2024-02-12 05:00:00,Cliente 57,Milkshake,1,Cartão Débito,12.0,12.0,Bebida
2024-04-16 04:00:00,Cliente 26,Açaí Bowl,3,Pix,22.0,66.0,Açaí
2024-01-05 20:00:00,Cliente 153,Açaí 700ml,1,Dinheiro,20.0,20.0,Açaí
2024-04-11 09:00:00,Cliente 54,Açaí 500ml,2,Pix,15.0,30.0,Açaí
2024-02-26 23:00:00,Cliente 29,Sorvete Casquinha,1,Cartão Crédito,5.0,5.0,Sorvete
2024-01-25 07:00:00,Cliente 97,Banana Split,3,Pix,18.0,54.0,Sobremesa
2024-01-17 10:00:00,Cliente 164,Açaí Bowl,3,Dinheiro,22.0,66.0,Açaí
2024-02-15 07:00:00,Cliente 14,Açaí 500ml,3,Pix,15.0,45.0,Açaí
2024-04-25 08:00:00,Cliente 78,Milkshake,3,Dinheiro,12.0,36.0,Bebida
2024-01-03 23:00:00,Cliente 35,Açaí 500ml,3,Cartão Débito,15.0,45.0,Açaí
2024-01-12 09:00:00,Cliente 30,Sorvete Casquinha,3,Dinheiro,5.0,15.0,Sorvete
2024-03-24 21:00:00,Cliente 92,Açaí 500ml,2,Cartão Crédito,15.0,30.0,Açaí
2024-02-25 23:00:00,Cliente 17,Açaí Bowl,2,Dinheiro,22.0,44.0,Açaí
2024-01-15 01:00:00,Cliente 195,Açaí 500ml,1,Cartão Crédito,15.0,15.0,Açaí
2024-02-27 21:00:00,Cliente 158,Açaí 500ml,2,Cartão Crédito,15.0,30.0,Açaí
2024-05-28 14:00:00,Cliente 93,Açaí 500ml,3,Pix,15.0,45.0,Açaí
2024-01-26 06:00:00,Cliente 173,Açaí 300ml,2,Cartão Crédito,10.0,20.0,Açaí
2024-01-07 21:00:00,Cliente 79,Banana Split,1,Dinheiro,18.0,18.0,Sobremesa
2024-03-06 07:00:00,Cliente 110,Milkshake,3,Cartão Débito,12.0,36.0,Bebida
2024-03-26 18:00:00,Cliente 179,Sorvete Casquinha,2,Dinheiro,5.0,10.0,Sorvete
2024-02-25 04:00:00,Cliente 102,Milkshake,2,Cartão Débito,12.0,24.0,Bebida
2024-01-31 08:00:00,Cliente 106,Açaí 300ml,1,Cartão Crédito,10.0,10.0,Açaí
2024-04-28 16:00:00,Cliente 47,Açaí 300ml,3,Pix,10.0,30.0,Açaí
2024-03-26 03:00:00,Cliente 181,Açaí Bowl,1,Cartão Crédito,22.0,22.0,Açaí
2024-01-05 05:00:00,Cliente 64,Açaí 300ml,3,Cartão Crédito,10.0,30.0,Açaí
2024-05-25 16:00:00,Cliente 166,Banana Split,3,Cartão Débito,18.0,54.0,Sobremesa
2024-02-28 23:00:00,Cliente 64,Açaí 300ml,2,Dinheiro,10.0,20.0,Açaí
2024-02-02 10:00:00,Cliente 87,Açaí 500ml,1,Pix,15.0,15.0,Açaí
2024-01-09 21:00:00,Cliente 7,Milkshake,1,Pix,12.0,12.0,Bebida
2024-02-16 07:00:00,Cliente 22,Açaí 700ml,1,Pix,20.0,20.0,Açaí
2024-03-06 16:00:00,Cliente 81,Sorvete Casquinha,3,Pix,5.0,15.0,Sorvete
2024-04-12 00:00:00,Cliente 169,Açaí 300ml,1,Dinheiro,10.0,10.0,Açaí
2024-04-19 19:00:00,Cliente 74,Milkshake,3,Pix,12.0,36.0,Bebida
2024-05-02 08:00:00,Cliente 138,Açaí Bowl,1,Cartão Débito,22.0,22.0,Açaí
2024-05-09 21:00:00,Cliente 185,Açaí 300ml,1,Cartão Débito,10.0,10.0,Açaí
2024-03-11 15:00:00,Cliente 135,Banana Split,2,Pix,18.0,36.0,Sobremesa
2024-05-27 06:00:00,Cliente 125,Açaí 300ml,1,Pix,10.0,10.0,Açaí
2024-01-25 15:00:00,Cliente 50,Açaí 300ml,2,Dinheiro,10.0,20.0,Açaí
2024-02-25 13:00:00,Cliente 52,Açaí 300ml,2,Dinheiro,10.0,20.0,Açaí
2024-02-16 05:00:00,Cliente 161,Açaí Bowl,3,Pix,22.0,66.0,Açaí
2024-03-30 03:00:00,Cliente 1,Açaí 300ml,1,Dinheiro,10.0,10.0,Açaí
2024-04-23 08:00:00,Cliente 181,Sorvete Casquinha,1,Cartão Crédito,5.0,5.0,Sorvete
2024-01-30 17:00:00,Cliente 188,Milkshake,1,Pix,12.0,12.0,Bebida
2024-02-08 23:00:00,Cliente 162,Banana Split,2,Dinheiro,18.0,36.0,Sobremesa
2024-03-22 07:00:00,Cliente 4,Açaí 300ml,1,Cartão Débito,10.0,10.0,Açaí
2024-01-11 01:00:00,Cliente 145,Açaí 300ml,3,Pix,10.0,30.0,Açaí
2024-03-26 03:00:00,Cliente 132,Açaí 300ml,3,Pix,10.0,30.0,Açaí
2024-01-01 01:00:00,Cliente 171,Açaí 300ml,1,Cartão Débito,10.0,10.0,Açaí
2024-04-04 16:00:00,Cliente 4,Açaí 500ml,2,Cartão Débito,15.0,30.0,Açaí
2024-04-28 16:00:00,Cliente 1,Açaí 500ml,3,Dinheiro,15.0,45.0,Açaí
2024-03-14 16:00:00,Cliente 71,Açaí 700ml,3,Cartão Débito,20.0,60.0,Açaí
2024-03-22 05:00:00,Cliente 178,Açaí 300ml,2,Cartão Crédito,10.0,20.0,Açaí
2024-04-19 20:00:00,Cliente 189,Açaí 700ml,3,Pix,20.0,60.0,Açaí
2024-03-31 03:00:00,Cliente 35,Sorvete Casquinha,2,Cartão Crédito,5.0,10.0,Sorvete
2024-02-08 05:00:00,Cliente 8,Açaí 700ml,3,Dinheiro,20.0,60.0,Açaí
2024-05-12 06:00:00,Cliente 152,Milkshake,2,Cartão Débito,12.0,24.0,Bebida
2024-04-03 09:00:00,Cliente 36,Açaí 500ml,3,Pix,15.0,45.0,Açaí
2024-05-14 21:00:00,Cliente 178,Açaí 500ml,1,Cartão Débito,15.0,15.0,Açaí
2024-05-01 14:00:00,Cliente 123,Açaí 300ml,3,Cartão Débito,10.0,30.0,Açaí
2024-01-04 17:00:00,Cliente 43,Açaí 300ml,3,Dinheiro,10.0,30.0,Açaí
2024-03-12 05:00:00,Cliente 27,Sorvete Casquinha,1,Dinheiro,5.0,5.0,Sorvete
2024-03-31 09:00:00,Cliente 32,Banana Split,1,Dinheiro,18.0,18.0,Sobremesa
2024-01-06 22:00:00,Cliente 78,Sorvete Casquinha,1,Dinheiro,5.0,5.0,Sorvete
2024-05-06 17:00:00,Cliente 121,Milkshake,1,Pix,12.0,12.0,Bebida
2024-01-05 09:00:00,Cliente 146,Açaí 300ml,2,Cartão Crédito,10.0,20.0,Açaí
2024-02-06 22:00:00,Cliente 156,Açaí 300ml,2,Cartão Crédito,10.0,20.0,Açaí
2024-01-18 19:00:00,Cliente 157,Sorvete Casquinha,3,Pix,5.0,15.0,Sorvete
2024-02-25 08:00:00,Cliente 16,Sorvete Casquinha,3,Cartão Débito,5.0,15.0,Sorvete
2024-03-19 23:00:00,Cliente 99,Sorvete Casquinha,3,Pix,5.0,15.0,Sorvete
2024-03-24 02:00:00,Cliente 47,Açaí 500ml,2,Cartão Crédito,15.0,30.0,Açaí
2024-01-14 04:00:00,Cliente 187,Açaí 700ml,3,Cartão Crédito,20.0,60.0,Açaí
2024-03-23 18:00:00,Cliente 31,Açaí 700ml,3,Pix,20.0,60.0,Açaí
2024-01-27 10:00:00,Cliente 4,Açaí 300ml,2,Dinheiro,10.0,20.0,Açaí
2024-03-21 05:00:00,Cliente 165,Açaí 500ml,3,Cartão Débito,15.0,45.0,Açaí
2024-03-26 16:00:00,Cliente 17,Sorvete Casquinha,2,Pix,5.0,10.0,Sorvete
2024-04-27 13:00:00,Cliente 39,Açaí 300ml,2,Cartão Crédito,10.0,20.0,Açaí
2024-05-11 00:00:00,Cliente 48,Açaí 500ml,1,Dinheiro,15.0,15.0,Açaí
2024-05-22 22:00:00,Cliente 174,Milkshake,1,Cartão Débito,12.0,12.0,Bebida
2024-04-04 14:00:00,Cliente 176,Banana Split,2,Cartão Crédito,18.0,36.0,Sobremesa
2024-02-29 23:00:00,Cliente 39,Açaí 500ml,2,Cartão Débito,15.0,30.0,Açaí
2024-01-24 00:00:00,Cliente 132,Açaí Bowl,1,Dinheiro,22.0,22.0,Açaí
2024-05-23 09:00:00,Cliente 30,Açaí 300ml,3,Cartão Crédito,10.0,30.0,Açaí
2024-01-30 19:00:00,Cliente 158,Açaí 700ml,3,Dinheiro,20.0,60.0,Açaí
2024-02-23 15:00:00,Cliente 22,Açaí Bowl,3,Pix,22.0,66.0,Açaí
2024-03-12 09:00:00,Cliente 66,Sorvete Casquinha,2,Pix,5.0,10.0,Sorvete
2024-03-19 11:00:00,Cliente 108,Banana Split,1,Cartão Débito,18.0,18.0,Sobremesa
2024-05-21 05:00:00,Cliente 12,Milkshake,3,Dinheiro,12.0,36.0,Bebida
2024-02-16 03:00:00,Cliente 36,Banana Split,1,Dinheiro,18.0,18.0,Sobremesa
2024-02-25 21:00:00,Cliente 18,Banana Split,1,Cartão Débito,18.0,18.0,Sobremesa
2024-01-05 14:00:00,Cliente 90,Açaí 500ml,2,Cartão Débito,15.0,30.0,Açaí
2024-01-11 10:00:00,Cliente 181,Açaí 300ml,3,Cartão Débito,10.0,30.0,Açaí
2024-04-11 06:00:00,Cliente 199,Açaí 300ml,1,Pix,10.0,10.0,Açaí
2024-03-26 14:00:00,Cliente 1,Banana Split,2,Cartão Débito,18.0,36.0,Sobremesa
2024-01-20 02:00:00,Cliente 127,Sorvete Casquinha,2,Pix,5.0,10.0,Sorvete
2024-02-16 03:00:00,Cliente 186,Açaí 300ml,2,Cartão Débito,10.0,20.0,Açaí
2024-01-09 15:00:00,Cliente 90,Banana Split,3,Dinheiro,18.0,54.0,Sobremesa
2024-02-07 11:00:00,Cliente 87,Açaí 300ml,3,Dinheiro,10.0,30.0,Açaí
2024-05-24 05:00:00,Cliente 90,Sorvete Casquinha,2,Cartão Débito,5.0,10.0,Sorvete
2024-05-21 01:00:00,Cliente 134,Milkshake,3,Cartão Débito,12.0,36.0,Bebida
2024-01-01 21:00:00,Cliente 70,Açaí Bowl,3,Pix,22.0,66.0,Açaí
2024-01-18 01:00:00,Cliente 44,Banana Split,1,Cartão Crédito,18.0,18.0,Sobremesa
2024-02-07 06:00:00,Cliente 200,Açaí 700ml,2,Pix,20.0,40.0,Açaí
2024-01-22 10:00:00,Cliente 152,Açaí 700ml,2,Dinheiro,20.0,40.0,Açaí
2024-05-13 06:00:00,Cliente 86,Banana Split,3,Cartão Débito,18.0,54.0,Sobremesa
2024-02-03 16:00:00,Cliente 19,Açaí 500ml,2,Dinheiro,15.0,30.0,Açaí
2024-02-06 09:00:00,Cliente 101,Milkshake,2,Cartão Crédito,12.0,24.0,Bebida
2024-01-01 13:00:00,Cliente 146,Açaí 500ml,2,Pix,15.0,30.0,Açaí
2024-02-10 10:00:00,Cliente 95,Açaí Bowl,3,Dinheiro,22.0,66.0,Açaí
2024-05-06 01:00:00,Cliente 101,Açaí 700ml,3,Pix,20.0,60.0,Açaí
2024-05-07 13:00:00,Cliente 30,Sorvete Casquinha,3,Cartão Débito,5.0,15.0,Sorvete
2024-05-08 11:00:00,Cliente 170,Banana Split,1,Dinheiro,18.0,18.0,Sobremesa
2024-03-29 22:00:00,Cliente 33,Açaí Bowl,2,Cartão Crédito,22.0,44.0,Açaí
2024-05-29 19:00:00,Cliente 12,Açaí 300ml,1,Pix,10.0,10.0,Açaí
2024-05-03 04:00:00,Cliente 118,Açaí 700ml,3,Pix,20.0,60.0,Açaí
2024-03-06 00:00:00,Cliente 94,Milkshake,1,Cartão Crédito,12.0,12.0,Bebida
2024-02-25 04:00:00,Cliente 155,Açaí 700ml,2,Dinheiro,20.0,40.0,Açaí
2024-02-22 18:00:00,Cliente 167,Milkshake,2,Dinheiro,12.0,24.0,Bebida
2024-03-31 09:00:00,Cliente 137,Milkshake,3,Pix,12.0,36.0,Bebida
2024-05-14 02:00:00,Cliente 149,Banana Split,3,Cartão Crédito,18.0,54.0,Sobremesa
2024-05-31 14:00:00,Cliente 76,Milkshake,1,Pix,12.0,12.0,Bebida
2024-02-01 05:00:00,Cliente 29,Açaí 500ml,3,Pix,15.0,45.0,Açaí
2024-05-22 19:00:00,Cliente 161,Açaí Bowl,1,Cartão Débito,22.0,22.0,Açaí
2024-01-29 12:00:00,Cliente 190,Sorvete Casquinha,2,Dinheiro,5.0,10.0,Sorvete
2024-03-21 07:00:00,Cliente 117,Açaí 700ml,2,Dinheiro,20.0,40.0,Açaí
2024-04-08 04:00:00,Cliente 15,Sorvete Casquinha,2,Cartão Débito,5.0,10.0,Sorvete
2024-01-29 22:00:00,Cliente 2,Açaí Bowl,2,Dinheiro,22.0,44.0,Açaí
2024-04-07 07:00:00,Cliente 180,Açaí 300ml,2,Dinheiro,10.0,20.0,Açaí
2024-01-13 18:00:00,Cliente 117,Açaí Bowl,1,Dinheiro,22.0,22.0,Açaí
2024-03-23 21:00:00,Cliente 172,Açaí 700ml,2,Cartão Crédito,20.0,40.0,Açaí
2024-05-03 09:00:00,Cliente 182,Sorvete Casquinha,1,Cartão Débito,5.0,5.0,Sorvete
2024-01-28 13:00:00,Cliente 18,Sorvete Casquinha,2,Pix,5.0,10.0,Sorvete
2024-01-23 20:00:00,Cliente 3,Banana Split,1,Cartão Crédito,18.0,18.0,Sobremesa
2024-05-22 15:00:00,Cliente 135,Banana Split,1,Pix,18.0,18.0,Sobremesa
2024-01-13 23:00:00,Cliente 171,Açaí Bowl,1,Cartão Débito,22.0,22.0,Açaí
2024-05-01 16:00:00,Cliente 166,Açaí Bowl,3,Cartão Débito,22.0,66.0,Açaí
2024-02-15 02:00:00,Cliente 165,Açaí 300ml,1,Cartão Débito,10.0,10.0,Açaí
2024-05-03 19:00:00,Cliente 186,Milkshake,1,Dinheiro,12.0,12.0,Bebida
2024-03-13 09:00:00,Cliente 161,Açaí 700ml,2,Cartão Crédito,20.0,40.0,Açaí
2024-02-01 10:00:00,Cliente 108,Banana Split,1,Cartão Débito,18.0,18.0,Sobremesa
2024-01-02 10:00:00,Cliente 187,Açaí 700ml,1,Pix,20.0,20.0,Açaí
2024-01-19 12:00:00,Cliente 95,Açaí 300ml,3,Dinheiro,10.0,30.0,Açaí
2024-03-30 04:00:00,Cliente 122,Banana Split,2,Dinheiro,18.0,36.0,Sobremesa
2024-03-23 14:00:00,Cliente 11,Banana Split,3,Cartão Crédito,18.0,54.0,Sobremesa
2024-02-21 06:00:00,Cliente 68,Milkshake,3,Cartão Crédito,12.0,36.0,Bebida
2024-01-15 16:00:00,Cliente 123,Açaí 700ml,3,Cartão Crédito,20.0,60.0,Açaí
2024-02-07 14:00:00,Cliente 196,Açaí 700ml,1,Dinheiro,20.0,20.0,Açaí
2024-02-26 11:00:00,Cliente 113,Açaí 700ml,3,Cartão Débito,20.0,60.0,Açaí
2024-05-01 05:00:00,Cliente 98,Milkshake,3,Pix,12.0,36.0,Bebida
2024-03-13 20:00:00,Cliente 93,Banana Split,2,Cartão Débito,18.0,36.0,Sobremesa
2024-01-07 14:00:00,Cliente 22,Açaí 300ml,2,Pix,10.0,20.0,Açaí
2024-03-23 09:00:00,Cliente 194,Açaí 700ml,2,Cartão Débito,20.0,40.0,Açaí
2024-02-09 20:00:00,Cliente 172,Sorvete Casquinha,2,Cartão Crédito,5.0,10.0,Sorvete
2024-03-27 07:00:00,Cliente 127,Milkshake,3,Pix,12.0,36.0,Bebida
2024-01-17 19:00:00,Cliente 134,Açaí 500ml,2,Dinheiro,15.0,30.0,Açaí
2024-04-28 20:00:00,Cliente 170,Açaí 300ml,1,Pix,10.0,10.0,Açaí
2024-01-22 11:00:00,Cliente 25,Sorvete Casquinha,3,Dinheiro,5.0,15.0,Sorvete
2024-04-25 19:00:00,Cliente 185,Açaí 700ml,2,Cartão Débito,20.0,40.0,Açaí
2024-02-27 19:00:00,Cliente 85,Açaí 500ml,3,Cartão Crédito,15.0,45.0,Açaí
2024-05-23 21:00:00,Cliente 55,Açaí 300ml,2,Pix,10.0,20.0,Açaí
2024-04-17 11:00:00,Cliente 144,Milkshake,3,Dinheiro,12.0,36.0,Bebida
2024-02-09 19:00:00,Cliente 95,Açaí 500ml,2,Cartão Débito,15.0,30.0,Açaí
2024-04-01 15:00:00,Cliente 142,Banana Split,1,Cartão Crédito,18.0,18.0,Sobremesa
2024-05-31 09:00:00,Cliente 167,Açaí Bowl,2,Cartão Crédito,22.0,44.0,Açaí
2024-03-12 08:00:00,Cliente 156,Açaí 500ml,3,Cartão Crédito,15.0,45.0,Açaí
2024-05-04 18:00:00,Cliente 179,Açaí Bowl,3,Cartão Débito,22.0,66.0,Açaí
2024-01-26 07:00:00,Cliente 119,Sorvete Casquinha,1,Cartão Débito,5.0,5.0,Sorvete
2024-04-12 19:00:00,Cliente 177,Açaí 300ml,3,Cartão Débito,10.0,30.0,Açaí
2024-02-23 01:00:00,Cliente 9,Sorvete Casquinha,1,Cartão Crédito,5.0,5.0,Sorvete
2024-05-12 20:00:00,Cliente 186,Sorvete Casquinha,3,Pix,5.0,15.0,Sorvete
2024-05-01 09:00:00,Cliente 173,Açaí 700ml,3,Dinheiro,20.0,60.0,Açaí
2024-03-04 23:00:00,Cliente 150,Milkshake,1,Cartão Débito,12.0,12.0,Bebida
2024-04-19 09:00:00,Cliente 160,Açaí 500ml,3,Pix,15.0,45.0,Açaí
2024-04-09 06:00:00,Cliente 197,Açaí 300ml,3,Dinheiro,10.0,30.0,Açaí
2024-03-01 01:00:00,Cliente 197,Banana Split,1,Cartão Crédito,18.0,18.0,Sobremesa
2024-05-04 03:00:00,Cliente 42,Milkshake,2,Pix,12.0,24.0,Bebida
2024-03-15 21:00:00,Cliente 53,Milkshake,1,Cartão Crédito,12.0,12.0,Bebida
2024-01-13 06:00:00,Cliente 187,Açaí 300ml,3,Dinheiro,10.0,30.0,Açaí
2024-02-01 10:00:00,Cliente 74,Milkshake,2,Cartão Débito,12.0,24.0,Bebida
2024-02-28 02:00:00,Cliente 39,Açaí 700ml,2,Cartão Crédito,20.0,40.0,Açaí
2024-01-08 17:00:00,Cliente 122,Milkshake,2,Pix,12.0,24.0,Bebida
2024-02-22 21:00:00,Cliente 15,Açaí 700ml,1,Cartão Débito,20.0,20.0,Açaí
2024-01-27 12:00:00,Cliente 199,Açaí 500ml,2,Pix,15.0,30.0,Açaí
2024-02-23 19:00:00,Cliente 157,Açaí 500ml,2,Dinheiro,15.0,30.0,Açaí
2024-05-17 20:00:00,Cliente 123,Sorvete Casquinha,2,Dinheiro,5.0,10.0,Sorvete
2024-01-23 01:00:00,Cliente 111,Açaí 700ml,3,Cartão Débito,20.0,60.0,Açaí
2024-05-30 23:00:00,Cliente 131,Banana Split,1,Pix,18.0,18.0,Sobremesa
2024-03-27 04:00:00,Cliente 83,Açaí 500ml,1,Pix,15.0,15.0,Açaí
2024-05-03 06:00:00,Cliente 10,Milkshake,3,Pix,12.0,36.0,Bebida
2024-05-01 10:00:00,Cliente 92,Açaí 300ml,2,Pix,10.0,20.0,Açaí
2024-02-03 01:00:00,Cliente 29,Açaí 300ml,3,Dinheiro,10.0,30.0,Açaí
2024-05-29 15:00:00,Cliente 35,Açaí Bowl,3,Pix,22.0,66.0,Açaí
2024-03-30 11:00:00,Cliente 6,Açaí 700ml,2,Dinheiro,20.0,40.0,Açaí
2024-04-26 15:00:00,Cliente 140,Banana Split,2,Pix,18.0,36.0,Sobremesa
2024-01-20 21:00:00,Cliente 111,Sorvete Casquinha,1,Pix,5.0,5.0,Sorvete
2024-03-08 14:00:00,Cliente 38,Milkshake,2,Cartão Crédito,12.0,24.0,Bebida
2024-05-20 09:00:00,Cliente 77,Açaí 700ml,3,Cartão Crédito,20.0,60.0,Açaí
2024-02-09 03:00:00,Cliente 93,Açaí Bowl,3,Pix,22.0,66.0,Açaí
2024-01-22 21:00:00,Cliente 147,Açaí 300ml,2,Dinheiro,10.0,20.0,Açaí
2024-04-09 05:00:00,Cliente 67,Açaí 700ml,1,Pix,20.0,20.0,Açaí
2024-01-01 01:00:00,Cliente 136,Milkshake,3,Cartão Crédito,12.0,36.0,Bebida
2024-01-16 14:00:00,Cliente 8,Banana Split,2,Pix,18.0,36.0,Sobremesa
2024-04-07 12:00:00,Cliente 122,Banana Split,1,Cartão Crédito,18.0,18.0,Sobremesa
2024-04-30 04:00:00,Cliente 84,Açaí 500ml,1,Pix,15.0,15.0,Açaí
2024-05-07 04:00:00,Cliente 175,Milkshake,3,Cartão Débito,12.0,36.0,Bebida
